ablation_type,ablation_percentage,mae,mae_std,mse,mse_std,rmse,rmse_std,r2,r2_std,mae_norm,mae_norm_std,mse_norm,mse_norm_std,rmse_norm,rmse_norm_std,r2_norm,r2_norm_std,mae_degradation,mse_degradation,rmse_degradation,r2_degradation
MLP Ablation,0.0,40.3384967774049,7.489778066296963e-15,2977.211404534678,0.0,54.56382871953431,7.489778066296963e-15,0.9230585327239478,0.0,0.18727482855319977,0.0,0.06416955590248108,0.0,0.25331710542811964,0.0,0.9230585098266602,0.0,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0
MLP Ablation,0.1,45.61892476040687,8.435811508401732,3626.691300681752,1102.58521678316,59.71414819838691,8.22677239416376,0.9062737198954934,0.028494625624155067,0.21178964376449586,0.039163951963676426,0.07816817387938499,0.023764658721886756,0.27722789599673536,0.03819347763701517,0.9062737226486206,0.028494621547627247,5.280427983001964,649.4798961470742,5.150319478852595,0.016784812828454343
MLP Ablation,0.2,49.66069195743604,8.122223370270648,4151.6212966516105,1051.022452138933,63.99197688502092,7.933626815198968,0.8927077084105125,0.02716206497277041,0.23055388927459716,0.037708103650902006,0.08948229141533375,0.022653295527598913,0.297088067898687,0.03683252378535454,0.8927077174186706,0.02716206789484766,9.322195180031137,1174.4098921169325,9.428148165486604,0.030350824313435276
MLP Ablation,0.3,53.14229831503462,9.526060643711896,4647.136636337054,1416.8923674622167,67.48612059253037,10.152184423260543,0.879901873650133,0.03661741237412103,0.24671753197908403,0.044225526024794154,0.10016242191195487,0.030539100309711464,0.3133099239407648,0.04713236057679662,0.8799018800258637,0.036617416733168096,12.803801537629717,1669.9252318023764,12.922291872996055,0.04315665907381483
MLP Ablation,0.4,61.67965937398477,14.023714342341677,6149.105945194397,2512.574831860104,77.07952467367684,15.196959537809574,0.8410857780745673,0.064933646938791,0.28635295033454894,0.06510625792838715,0.1325352296233177,0.05415497337013249,0.3578480934586407,0.07055314491245146,0.8410857915878296,0.06493363791802041,21.341162596579863,3171.8945406597186,22.51569595414253,0.08197275464938047
MLP Ablation,0.5,74.07261686079475,21.53671316165559,8583.336311970592,4080.0820235395595,90.02046827202922,23.08562814237393,0.7781768238019847,0.10544346868335451,0.3438882797956467,0.09998598440699835,0.1850016087293625,0.08794036741542302,0.41792750591383987,0.10717694885872815,0.7781768262386322,0.10544345967587666,33.73412008338985,5606.124907435914,35.456639552494906,0.14488170892196306
MLP Ablation,0.6,79.944300751273,20.380872144122073,9770.523927965909,4326.386632013711,96.6418165065904,21.8805654576643,0.7474957787920438,0.11180883391875229,0.3711480587720871,0.09461988762670817,0.21058975160121918,0.0932491151481581,0.4486676671118251,0.10158234803816223,0.7474957942962647,0.11180881900587002,39.6058039738681,6793.312523431231,42.07798778705609,0.17556275393190401
MLP Ablation,0.7,83.66232164419566,30.223798023907822,10883.953174771435,7096.898954445601,99.7213730987398,32.31100469694441,0.7187209058264215,0.18340848010766966,0.3884092718362808,0.14031648349392342,0.23458813205361367,0.15296356218548504,0.4629647617571173,0.1500065236536558,0.7187209188938141,0.18340847154165818,43.32382486679075,7906.7417702367575,45.15754437920549,0.20433762689752633
MLP Ablation,0.8,99.72756829824712,48.82674454536225,16165.447113172737,14430.061310536023,117.89975188534467,50.167448704279934,0.5822287869223945,0.3729228258446647,0.462993523478508,0.22668222079966163,0.3484232217073441,0.3110194576977009,0.5473593933149247,0.23290655316686235,0.582228809595108,0.37292282833792434,59.389071520842215,13188.235708638058,63.33592316581036,0.34082974580155323
MLP Ablation,0.9,99.69577525039865,31.820362549882706,15105.349243223414,9223.10868699155,119.06182452612693,32.13912782701641,0.6096253921637569,0.238357113016147,0.4628459274768829,0.1477286923942465,0.3255743205547333,0.19879101580620187,0.5527544103935059,0.14920858757405805,0.6096254169940949,0.2383571202252897,59.35727847299375,12128.137838688737,64.49799580659261,0.3134331405601909
MLP Ablation,1.0,101.59014483717715,0.0,15201.343348387123,1.9173831849720224e-12,123.29372793612465,1.4979556132593925e-14,0.6071445715912247,0.0,0.4716407060623169,0.0,0.32764333486557007,0.0,0.5724013756670839,1.1702778228589004e-16,0.6071445941925049,0.0,61.25164805977224,12224.131943852444,68.72989921659034,0.3159139611327231
Attention Ablation,0.0,40.3384967774049,7.489778066296963e-15,2977.211404534678,0.0,54.56382871953431,7.489778066296963e-15,0.9230585327239478,0.0,0.18727482855319977,0.0,0.06416955590248108,0.0,0.25331710542811964,0.0,0.9230585098266602,0.0,-7.105427357601002e-15,0.0,-7.105427357601002e-15,0.0
Attention Ablation,0.1,40.78858152821991,1.7211795410121904,2909.258500416635,235.35455770955872,53.89709119895667,2.201529949825639,0.924814671418213,0.006082377950285341,0.18936437964439393,0.007990721048705523,0.06270492747426033,0.005072731794264281,0.25022172066614645,0.010220783897599107,0.9248146772384643,0.006082370057330031,0.45008475081500166,-67.95290411804308,-0.6667375205776409,-0.0017561386942652746
Attention Ablation,0.2,46.08130796836731,6.700305104215252,3648.891871732389,1145.9674363138238,59.83015136707544,8.771472644964865,0.9056999801508449,0.029615772620736162,0.21393630653619766,0.03110672018756112,0.07864667475223541,0.02469969649947489,0.27776644954408414,0.04072228791745869,0.9056999921798706,0.029615762268069317,5.742811190962406,671.6804671977111,5.266322647541124,0.017358552573102926
