ablation_type,ablation_percentage,mae,mae_std,mse,mse_std,rmse,rmse_std,r2,r2_std,mae_norm,mae_norm_std,mse_norm,mse_norm_std,rmse_norm,rmse_norm_std,r2_norm,r2_norm_std,mae_degradation,mse_degradation,rmse_degradation,r2_degradation
Attention Ablation,1.0,2.0037893675556124,0.0,5.58820996744439,0.0,2.363939501646434,0.0,-0.11559041893161415,0.0,0.8873317241668701,0.0,1.0958234071731567,0.0,1.0468158420530123,2.340555645717801e-16,-0.11559045314788818,0.0,1.1370777977579518,4.251413142360372,1.2077402000188906,0.8487218261604044
Combined Ablation,0.0,0.8667115697976605,0.0,1.336796825084019,0.0,1.1561993016275434,0.0,0.7331314072287902,0.0,0.3838031589984894,0.0,0.26214003562927246,0.0,0.5119961285295744,0.0,0.7331314086914062,0.0,0.0,0.0,0.0,0.0
Combined Ablation,0.1,0.870082174411604,0.05405478832506711,1.3469241613383705,0.13552822177104462,1.1592474799319965,0.05839940648182023,0.7311096579816301,0.027055888483689276,0.38529575169086455,0.02393691371404217,0.26412592083215714,0.026576487249726284,0.5133459037718567,0.02586082220942475,0.7311096549034118,0.027055883535215788,0.003370604613943451,0.010127336254351471,0.003048178304453142,0.002021749247160143
Combined Ablation,0.2,0.9382023398653887,0.13598054941631668,1.5466317362632283,0.3747971366512935,1.2367835127813982,0.13742989637279204,0.6912414607463487,0.07482182973207095,0.41546118557453154,0.06021584036347347,0.3032877162098885,0.07349607031526184,0.5476809552474476,0.06085764326261526,0.6912414312362671,0.07482181548041299,0.0714907700677282,0.20983491117920927,0.08058421115385483,0.04188994648244149
Combined Ablation,0.3,1.0422199237676275,0.2035789123571035,1.976446018853387,0.766839232197016,1.3862636069056964,0.24657482754778093,0.6054364000254769,0.1530863201783192,0.46152297854423524,0.0901502088905096,0.38757241070270537,0.15037381186828802,0.6138747506472176,0.10918995283715278,0.6054363906383514,0.15308631987063043,0.175508353969967,0.639649193769368,0.23006430527815303,0.12769500720331328
Combined Ablation,0.4,1.131669687879093,0.17415404961345787,2.279966905032009,0.8282267778846617,1.4918247116178456,0.2459131166316462,0.5448436530565661,0.1653412923804791,0.5011337220668792,0.07712007054973295,0.44709153175354005,0.1624116524404226,0.6606200448008794,0.10889693476363606,0.5448436379432678,0.16534130847945616,0.26495811808143255,0.9431700799479898,0.3356254099903022,0.1882877541722241
Combined Ablation,0.5,1.304821271751781,0.16640911787362106,3.0479028630942295,0.8343906462855206,1.7315588030022915,0.23477406358620578,0.3915383903412727,0.16657180314718503,0.5778099000453949,0.07369042936670006,0.5976804018020629,0.1636203591960229,0.766780731904226,0.10396426192838562,0.39153836369514466,0.16657180715525918,0.4381097019541206,1.7111060380102106,0.5753595013747481,0.34159301688751753
Combined Ablation,0.6,1.4327550179730804,0.15378547398756462,3.577647807763319,0.7859267435073289,1.882066228079286,0.19853497001432072,0.28578388430209434,0.15689681492763724,0.6344624042510987,0.06810033954268767,0.701561051607132,0.15411679624332264,0.8334294530657239,0.08791661687012985,0.28578388690948486,0.15689682496770727,0.5660434481754198,2.2408509826793,0.7258669264517426,0.4473475229266959
Combined Ablation,0.7,1.4529710007417656,0.08949010579180969,3.6680739743766724,0.5261501097712484,1.910738890963609,0.13804534253413406,0.2677318487339491,0.10503685881528448,0.6434145927429199,0.03962861739924834,0.7192932486534118,0.10317573844885132,0.8461264910025138,0.061130187825153254,0.2677318215370178,0.10503686614611009,0.586259430944105,2.3312771492926534,0.7545395893360656,0.4653995584948411
Combined Ablation,0.8,1.6021267778783848,0.09941902213913135,4.3702429311038395,0.6758435668335794,2.084963197175658,0.16045559277291552,0.1275558415403127,0.13492059393768865,0.7094647586345673,0.044025419559800896,0.8569855034351349,0.132529985529633,0.9232776896915403,0.07105405730057827,0.12755582332611085,0.13492060261031671,0.7354152080807242,3.0334461060198206,0.9287638955481148,0.6055755656884776
Combined Ablation,0.9,1.629073622677625,0.09386691672124256,4.310905952960249,0.669302867856285,2.0709699275818543,0.1563099201083735,0.13940145304936227,0.13361485539982157,0.7213975489139557,0.041566777491479565,0.845349782705307,0.13124735996945025,0.9170810954834696,0.06921822987356029,0.13940142393112182,0.13361485627036895,0.7623620528799645,2.9741091278762304,0.9147706259543109,0.593729954179428
Combined Ablation,1.0,1.979077554536585,2.340555645717801e-16,5.482443294059271,0.0,2.341461785735413,4.681111291435602e-16,-0.09447591390082533,0.0,0.876388669013977,0.0,1.0750831365585327,0.0,1.036862158899886,0.0,-0.09447598457336426,0.0,1.1123659847389247,4.145646468975253,1.1852624841078696,0.8276073211296155
