ablation_type,ablation_percentage,mae,mae_std,mse,mse_std,rmse,rmse_std,r2,r2_std,mae_norm,mae_norm_std,mse_norm,mse_norm_std,rmse_norm,rmse_norm_std,r2_norm,r2_norm_std,mae_degradation,mse_degradation,rmse_degradation,r2_degradation
MLP Ablation,0.0,0.5923542026281474,0.0,0.5675809115059344,0.0,0.7533796596045943,0.0,0.8728896903234217,0.0,0.28327706456184387,0.0,0.1298038512468338,0.0,0.3602830154848183,0.0,0.8728896975517273,0.0,0.0,0.0,0.0,0.0
MLP Ablation,0.1,0.585356204716105,0.010234166029001587,0.5584813582087227,0.011342825182367471,0.7472968352345943,0.007589236731349648,0.8749275443352105,0.002540236981741732,0.27993044257164,0.004894176342782036,0.1277228221297264,0.0025940647688606337,0.3573740842198856,0.00362934091111175,0.8749275505542755,0.0025402327066000943,-0.006997997912042364,-0.009099553297211682,-0.006082824369999962,-0.0020378540117887978
MLP Ablation,0.2,0.5863705814831373,0.0002839594196388083,0.569393983329096,0.01649765423820399,0.7545423954683476,0.010932224840702177,0.8724836510852512,0.0036946660760512583,0.2804155498743057,0.00013581821932635602,0.130218505859375,0.003772964805270978,0.3608390772072836,0.005228043529087651,0.8724836707115173,0.0036946770341619926,-0.005983621145010165,0.0018130718231615939,0.0011627358637532614,0.000406039238170508
MLP Ablation,0.3,0.8025261687100683,0.175696185295133,1.0538477720949313,0.45339736399249375,1.0143336352294392,0.22349518355956752,0.7639897432287797,0.10153879063818305,0.38378599286079407,0.0840218498488928,0.24101147800683975,0.10369046695991108,0.48507707393889443,0.10688040368299598,0.7639897465705872,0.10153875443959653,0.2101719660819209,0.48626686058899693,0.2609539756248449,0.10889994709464201
MLP Ablation,0.4,0.7860031959412246,0.20370229542398813,1.0489296522894336,0.531403111618785,1.0070365232409333,0.26384500430459906,0.7650911610510329,0.11900825540757251,0.3758842945098877,0.09741498034074512,0.23988669365644455,0.12153011104308697,0.48158740428956626,0.12617658805089305,0.7650911808013916,0.119008201678877,0.19364899331307717,0.4813487407834992,0.253656863636339,0.10779852927238875
MLP Ablation,0.5,0.9156815306289501,0.25198249935982314,1.4411083936359526,0.8287912801208437,1.1742389762877243,0.35290571036102464,0.6772623418455695,0.18560863154099702,0.4378993958234787,0.1205036772311648,0.32957669347524643,0.1895418061355405,0.5615473914718812,0.16876741750925894,0.6772623062133789,0.18560865169579174,0.32332732800080266,0.8735274821300182,0.42085931668313004,0.19562734847785213
MLP Ablation,0.6,1.0639650845840487,0.22033014822069777,1.8180210691166503,0.7481454299111172,1.333673773751162,0.28048292042470163,0.592852373275162,0.16754791317206688,0.5088119208812714,0.1053668262492955,0.415775328874588,0.17109837683730966,0.6377926521986701,0.13413322985728995,0.592852383852005,0.16754792631875196,0.4716108819559013,1.2504401576107158,0.5802941141465676,0.2800373170482596
MLP Ablation,0.7,1.2378940680937764,0.3403785906240765,2.4831767273882512,1.4935851744218256,1.5379480121079991,0.48557726355607844,0.44389010200761003,0.3344898854075002,0.5919886976480484,0.16277667125965192,0.5678941905498505,0.3415779114979339,0.7354811627777059,0.23221390892452634,0.44389012455940247,0.33448982310276576,0.645539865465629,1.915595815882317,0.7845683525034048,0.42899958831581164
MLP Ablation,0.8,1.4940657222938758,0.13748359906405197,3.761200536638497,0.5777048551694769,1.9365112958021358,0.14916124073786555,0.15767539873857578,0.12937757692981758,0.7144956588745117,0.06574773497784234,0.8601739704608917,0.1321192011667974,0.9260830548854606,0.07133226359656161,0.15767544507980347,0.12937759081801226,0.9017115196657284,3.1936196251325626,1.1831316361975415,0.7152142915848458
MLP Ablation,0.9,1.7413877668050834,0.19811860974455095,4.77059001767805,0.823183777830585,2.180084400767039,0.18879630934035324,-0.06837837953031639,0.1843528258255867,0.8327706456184387,0.09474476675333743,1.0910179615020752,0.1882593512923389,1.0425651660371729,0.09028661105565196,-0.06837832927703857,0.18435284419756115,1.149033564176936,4.203009106172115,1.4267047411624447,0.9412680698537381
MLP Ablation,1.0,1.7596460355832304,0.0,4.797009118630413,0.0,2.1902075514960706,0.0,-0.07429496346637876,0.0,0.8415020704269409,0.0,1.097059965133667,0.0,1.0474063037492505,0.0,-0.07429492473602295,0.0,1.167291832955083,4.229428207124479,1.4368278918914763,0.9471846537898004
Attention Ablation,0.0,0.5923542026281474,0.0,0.5675809115059344,0.0,0.7533796596045943,0.0,0.8728896903234217,0.0,0.28327706456184387,0.0,0.1298038512468338,0.0,0.3602830154848183,0.0,0.8728896975517273,0.0,0.0,0.0,0.0,0.0
Attention Ablation,0.1,0.5998293429898753,0.03954470520479198,0.5897555357193235,0.0780311651995089,0.7671128673079282,0.050860289616408066,0.8679236611748249,0.017475157060193192,0.28685182332992554,0.01891116448629262,0.1348751187324524,0.01784546034827041,0.36685055025322144,0.024322520895705947,0.8679236769676208,0.017475179210677948,0.007475140361727917,0.022174624213389116,0.01373320770333386,0.0049660291485967845
Attention Ablation,0.2,0.6433204914673116,0.06125824963540861,0.6757341988908632,0.10741693522165031,0.8207271137782122,0.06544010391417263,0.8486686540388099,0.02405612948523225,0.30765026807785034,0.029295094288164136,0.15453814715147018,0.024565891247165867,0.39249007775921196,0.03129492010016715,0.8486686646938324,0.024056114577714477,0.05096628883916421,0.1081532873849288,0.06734745417361787,0.024221036284611808
